 FC11, FC12, FC13, FC14, CA21, CA22, CA23, CA24, CA25, CA26, CA30, CA31, CA32, CA33, CA34, CA36, CA37, CA38, CA39, CA40, CA41, CA42, CA43, CA44, CA46, CA48, CA49, CA50, CA51, CA52, CA53, CA54, CA55, CA58, CA59, CA60,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22108519043535912,0.7789148095646409,0.0,3289.850547812137,102.6970485209105,13.34697771477569,356.2896251016486,56.95597376431381,3700.749168963324,238.2415517625989,218.19038533219006,107.93860028350939,1657.3019974670851,0.40506663188720443,-758.904807333905,Peach
0.6898668076048385,0.0,0.31013319239516146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898668076048385,0.0,0.0,0.0,0.0,0.0,0.0,0.31013319239516146,0.0,3267.500522199218,69.20880126844355,18.9682684988629,506.5885348836532,195.20775687000804,790.6837293870645,235.89866807604838,198.61412896425,86.43705919694355,1796.171847775129,0.8327226427071774,-751.2088012684435,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852526729433261,0.0,0.14747327056673898,3284.046404093236,282.9336744990833,15.262633647166306,409.07871698720345,110.57580188299784,4368.423229473484,183.9958695045711,223.70505345886653,177.52939778976153,1378.3794937367481,0.6474149684826261,-801.1780864515515,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2590785007000236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7409214992999764,0.0,3276.5739929285974,69.43576803360114,8.186450495099834,77.72355021000706,-1.2953925035001177,2147.7750848669957,226.22276449789993,223.4043345119004,130.69972701540053,2836.1452560112,0.6645528995799859,336.92464214840504,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3223.7227661810734,104.15885861819062,17.0,306.4455323621471,64.72276618107354,783.5652609592192,243.0,209.7119728597072,90.71197285970722,853.8802714029279,0.1971736952039038,628.0107933213664,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275980429541958,0.0,0.0,0.0,0.0,0.0,0.47240195704580423,0.0,3188.5698532215647,106.5275980429542,19.72401957045804,290.8686774687703,61.569853221564685,771.6589205741839,247.77921565636643,212.02436281612972,84.10392171816784,762.5504418606179,0.38982107637519237,-678.4739209555119,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43990915723230695,0.0,0.0,0.0,0.0,0.0,0.0,0.560090842767693,0.0,0.0,3236.716547974828,100.87073403769531,8.278909886787684,110.06346661627987,16.077093031433822,3136.229008025109,227.71881904402,235.95918241509077,140.28118095598,2186.013626415154,0.5828345202517233,-258.14737285529066,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753476163225864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24652383677413603,0.0,3265.3679057974173,243.49042276710904,14.739571510322408,241.42990923095832,47.94438138838618,3812.156711097426,195.0379540432223,228.34385640709831,169.36152097548984,1518.7181470264427,0.3463209420258283,-159.9721906941931,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.965891509907,68.5640211893017,23.159812967939455,517.1915835572755,241.96589150990715,775.9271072183006,236.1233665770898,188.121028676333,72.39719451909184,2038.0915959877539,0.7376495634960443,-735.3817892350534,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537332823579826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14626671764201737,0.0,3206.528139093548,155.179327471168,12.561199847073947,230.5079862366553,44.3941306826151,2049.304142152069,227.85373328235798,242.05079862366554,143.78213221187562,2788.459602599743,0.9224479938829578,450.1854566245226,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29647553462423526,0.7035244653757647,3314.5528669806363,86.29647553462424,12.482377673121176,432.50794345717014,80.55286698063647,3778.995160565146,237.7788532077454,219.03524465375764,110.77401377289107,1570.0096788697088,0.21150657484739294,-664.2100993127688,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3280.8987280020137,134.85856164843437,16.86794572913098,623.620563902125,53.89872800201397,4521.0704897251035,244.36538053972407,226.76154335233113,104.27949967817953,1973.0999364196955,0.10883336865572475,-499.9870680857912,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3282.1319961102176,320.44333009184817,20.1319961102178,412.3299902755445,110.8680038897822,4477.952658238805,163.29267768771624,215.7360077795644,190.0659980551089,1330.7833495407592,0.3305737093456129,-340.2924628840821,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.978567682801,54.46635810210495,26.208572926879558,576.6918078387514,180.9785676828011,689.4252855742233,193.84937641076908,177.13673362365745,108.20103057525414,1937.8122620214806,0.27589799129027626,-549.0561572311326,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18570407511551534,0.0,0.0,0.0,0.8142959248844847,0.0,3231.1436739907585,79.89057455257648,16.228448901386184,402.5452464229694,78.64331661980181,682.1695498212548,244.85704075115515,216.6573266479207,94.82902069491732,883.1170834183488,0.5808620439445527,-266.92994985940544,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3341.4924382442123,266.4315109924603,19.574080919392706,102.29804513965763,15.262633730246588,3036.4613304900186,199.08250340622376,203.11361116041778,132.325709969678,2078.668264913018,0.5532743143176483,-150.91663586273285,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3302.552985993779,61.97484805859361,11.883299568576357,469.7038976422175,92.52783405237274,769.9604245610526,230.06103232667817,216.67505064713546,117.4362855623555,1146.8259622955738,0.9411670043142364,-739.9678146684039,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3245.2949893777177,81.13341247072624,17.347613394948127,340.8996438817319,76.56181431917001,779.0,241.26193302525937,206.26193302525937,89.34761339494813,923.4896226371669,0.46332937646368794,696.832344115922,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3236.0179815744696,144.2841587565056,3.1151070165487487,168.0754727328818,7.017981574469369,3446.4280113522605,224.11510701654876,238.67266052482313,150.0,1886.3058114657033,0.5630214033097497,-771.4496640614582,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16436697208241313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356330279175869,0.0,3393.644880758808,138.7349882707268,15.821834860412066,297.327522906181,56.60348625629141,3193.1745320256364,207.560880715791,210.0137981675055,135.8230458983959,1842.139192713039,0.8312297246956586,370.40788983524646,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218984902971096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781015097028904,3314.865602300187,142.98402185505893,18.171522645543355,129.07659813068787,-21.411654349304055,3775.701596549719,238.4802634075214,218.84163508277572,102.12123997149362,2648.1978381021813,0.6638533889266591,-380.6231223572001,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3245.4700317156553,113.95030369088644,23.617507928913767,68.552840943292,15.027603075878975,4062.3911734792378,170.61277751198185,202.12460355431162,163.80677846884717,1275.5670321940877,0.772578885167746,601.6182873546262,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3242.9011355436737,128.60608121285975,17.859318673795848,268.2204397861246,61.22431506595964,852.2586517789365,244.71863734759168,209.52090843493886,87.70340663102077,919.6045421746943,0.3687454939036678,517.4757570907645,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3268.726290296006,154.28854792083203,20.215322592724558,529.3027423002817,51.77016110913162,4539.817419557772,238.2298388908684,220.62774192582035,102.85048362696392,1949.105001722522,0.16514677257490917,-681.9345156990057,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3323.2854718372464,101.92387417673434,14.93338990464255,271.275956109338,34.42863204068845,1070.8758712523743,241.40960058487204,220.08564155117386,103.24740892561339,1286.9892114176344,0.43980968544183585,145.5908236999471,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704222698279082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12957773017209184,0.0,3147.250747748223,45.90984668191168,10.129577730172091,38.42255246118597,0.9070441112046429,1959.1944137008045,223.27886766638608,218.0,128.1098655241302,2501.816985004209,0.3964788865086046,-346.93236145866064,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725856915880922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274143084119078,0.0,0.0,3224.883487439305,57.54610301878373,10.69034276635237,68.1853577102977,6.05327122429283,3694.5205589813645,216.20311478506198,223.5305290934739,142.0177570747643,3381.5417367198747,0.05583800317766709,421.048904925384,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14938393778014836,0.0,0.0,0.0,0.0,0.0,0.8506160622198516,0.0,3201.033366320064,107.0,19.253080311099257,225.61138600053337,46.813652329028756,855.2515513060835,249.1036963733191,213.34445544002133,84.28644663116326,797.9630362668089,0.24058008808858072,-828.9651046749202,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3234.8269792822157,140.18181752763155,2.850439840492359,148.35776811668075,5.826979282215614,3432.7976517853563,223.85043984049236,238.27565976073853,150.0,1902.8475099692275,0.5100879680984718,-778.4633442269525,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33573901444631016,0.0,0.0,0.0,0.0,0.0,0.6642609855536898,0.0,3255.2202663210232,92.38625831781883,16.328521971107378,339.2814646902183,88.36460718780204,797.4515047062413,242.6714780288926,213.02886817335573,95.02886817335572,949.9676698041609,0.6348383490208043,-577.7508655056208,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3188.661579909264,156.12303814939813,15.0,254.2771182823405,50.66157990926408,2082.7227079046165,235.4923264106354,240.9692187360201,132.5845832960536,2806.276857562776,0.8218460067735791,-871.4152428909034,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557924124054719,0.44207587594528097,0.0,3298.9786828835076,198.58482481094381,18.789620620273595,206.327114937888,40.98794554915461,3864.8897353222874,194.01852533129417,223.7164066051491,162.39297076251157,1333.5013309650783,0.4550602722542269,-842.8989979879343,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3224.2088235370875,56.791176462912695,18.48823529631066,60.60294120388324,9.74411764815533,3922.32352944466,229.02352940737867,197.53529411106803,93.51176470368934,2874.5823529258255,0.7234411772271774,-22.28529364505296,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3231.2203244958628,127.75889548574955,2.0489609990806157,88.6475944315059,2.220324495862771,3391.521491452652,223.0489609990806,237.07344149862092,150.0,1952.9399375574615,0.3497921998161232,-799.7025335243637,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5515523882714953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44844761172850467,0.0,3200.175161787656,70.82483821234392,12.484476117285046,55.78880970678738,6.242238058642523,3774.9168181839636,231.89689522345702,213.89191448333037,111.85588597777382,3056.9030392882537,0.8327826656419907,-344.0471533104799,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848995456966139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11510045430338611,0.0,3147.984186771947,57.639922260865916,10.460401817213544,41.16474406742845,2.7624109032812667,1984.2270903531187,227.84160726885418,218.34530136291016,122.81309136823566,2488.0486067612956,0.34511082282167943,-381.8764745057553,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3321.8479011730005,155.2419135263755,8.90898146993761,219.63592587975043,7.847901173000583,3919.146079673568,230.69700617668747,241.21197529325013,141.9089814699376,2507.759290304311,0.4621317912393645,830.0395688786157,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561697061013227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383029389867732,0.0,3197.4787867373348,150.72082471726878,14.956169706101322,263.7322679724891,52.68509118303968,2066.2367487574006,237.2191514694934,239.16722441592512,128.94807294643175,2796.397819140639,0.7744974619420715,-845.4045121317405,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49359778428136536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064022157186346,3328.3399446070343,78.8335423913155,12.910368979939115,413.6786348661753,50.90333959027399,3590.2593549747317,236.37835790134594,216.14084874580996,107.35852408024354,1632.757970150585,0.595006271739465,503.7311069398173,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300633544648003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36993664553519967,0.0,0.0,3278.3411403803666,175.66519506611363,14.699366455351996,488.10347449012556,51.341140380366404,4282.702820934601,226.68765588480238,238.90190063394402,139.92532177504324,2141.0180460170295,0.17341140380366404,-502.7847949284479,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3262.1593448972667,77.06110167810562,9.715255582192153,107.06390109575064,6.5491216095804905,4062.0603081847357,231.5898560616509,223.8610223287686,123.69488835615695,2123.9556726369146,0.3884744417807847,953.298322568498,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7066366054950888,0.0,0.0,0.0,0.2933633945049112,0.0,3189.469071560393,103.0791883483674,23.066366054950887,244.85670018455005,51.09426522965225,820.8521910088134,249.47963926594107,204.9336339450491,70.14780899118662,739.7948433053359,0.19880090183514734,-42.58827614308463,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32692911717000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673070882829992,0.0,3298.2881897273496,276.9606324244988,7.250078523210105,206.05826613115076,43.26929117170008,3034.422364173939,216.23086587472014,238.9231494060401,158.09606324244987,2287.0966914281307,0.6769259762416039,623.5779499189014,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329674622210803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670325377789197,3324.324186555527,74.65715401774808,10.661544471095125,430.7054490045655,61.02304988007194,3659.4910237827144,233.3263817822005,219.67471583113624,116.3538221156195,1601.5956876708897,0.4697146205324426,496.9846334132854,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.457181833341,179.92116032896908,13.139102872808051,54.8346172368483,10.245129192985763,2785.436791846481,218.27140908332942,246.86769378947864,160.59628470614925,2552.4105119561373,0.1350294495174178,386.8160407675945,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134987124274437,0.0,0.0,0.0,0.0,0.0,0.0,0.8865012875725563,0.0,0.0,3224.312951072243,67.57686866759926,4.361984549129325,50.656765661794765,5.631958797678198,3096.7333442037207,223.47548326155678,233.021488411847,144.52451673844322,2234.9751931358833,0.7068704892775715,-212.77632102741467,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245.0336842825327,290.51684214126647,15.827719286244516,152.01712312864694,33.0336842825329,3889.251789156855,174.15129828401754,236.0966315717467,201.21424557323135,1442.983438846114,0.31571508853537283,-188.34014015165897,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3330.1142928074387,172.674392665266,8.655714640371938,198.95141935032962,16.114292807438765,3996.6186377495524,231.0,240.65571464037194,141.0,2484.6242654987996,0.4778713895590868,607.3384093500242,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879860067769222,0.0,0.0,0.0,0.0,0.0,0.0,0.7120139932230778,0.0,3243.712013993223,54.91166416264613,25.84805597289231,574.081259390077,97.47706142315366,857.4734832816463,224.75972013553843,176.1837481219846,70.71201399322308,2012.3993003388462,0.23174922521823016,-313.26333819491487,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.517094756684,32.637220889488304,10.452042114081713,62.708926300357,8.291073699642999,3616.5621890944863,214.44871572994845,219.86989471479572,140.873221098929,3264.2493057459737,0.81291073699643,-275.3328416533122,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.166437407555,56.792089837740846,16.130184094338027,529.0414727547043,227.16643740755492,750.3490795283099,220.14831075094648,204.01812665660844,112.41774226792676,2012.1068379962423,0.3978302650943662,-314.6289499282648,Peach
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35395656997515934,0.0,0.0,0.0,0.6460434300248407,0.0,3231.250386432509,105.18560912977644,16.95539197965223,414.21159359777516,84.63886638163947,684.0560545243115,243.95539197965223,216.85899889057134,94.53238865136623,897.0979388191165,0.5194821493126687,-92.39565699751593,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1940641689281012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059358310718988,0.0,3346.7853479579353,183.49315504070583,2.7168983649934173,152.68262057326837,32.34245994572557,2692.3767377374506,218.2237433242876,240.5228341960653,159.13470585820912,2419.4383953663523,0.6586299482360811,613.5593053154648,Peach
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3284.6512372810544,317.89450184499856,22.27910169188049,415.60449154059756,109.2791016918805,4477.720440724499,156.97662712977154,211.62786441082602,191.558203383761,1321.6044915405976,0.1388359323247803,-96.78827141708263,Peach
